"4800 219 1", 4.70
"496 116 1", 4.70
"576 217 1", 4.70
"1312 31 1", 4.80
"1344 258 1", 4.80
"2272 188 1", 4.80
"2912 23 1", 4.80
"3392 66 1", 4.80
"4160 147 1", 4.80
"4592 294 1", 4.80
"560 191 1", 4.80
"656 125 1", 4.80
"1248 290 1", 4.90
"1952 51 1", 4.90
"2528 240 1", 4.90
"272 87 1", 4.90
"2800 37 1", 4.90
"3504 80 1", 4.90
"3520 47 1", 4.90
"3520 60 1", 4.90
"3968 66 1", 4.90
"4032 75 1", 4.90
"4160 128 1", 4.90
"4720 92 1", 4.90
"496 105 1", 4.90
"512 72 1", 4.90
"112 251 1", 5.00
"1440 202 1", 5.00
"1488 194 1", 5.00
"1792 100 1", 5.00
"2112 17 1", 5.00
"2800 235 1", 5.00
"3344 11 1", 5.00
"352 175 1", 5.00
"448 196 1", 5.00
"608 46 1", 5.00
"2304 268 1", 5.10
"256 41 1", 5.10
"2752 254 1", 5.10
"2864 239 1", 5.10
"3552 37 1", 5.10
"3920 214 1", 5.10
"4160 159 1", 5.10
"4256 140 1", 5.10
"4368 159 1", 5.10
"4656 225 1", 5.10
"688 224 1", 5.10
"1232 270 1", 5.20
"2112 37 1", 5.20
"4560 260 1", 5.20
"4576 37 1", 5.20
"4800 36 1", 5.20
"576 158 1", 5.20
"1984 22 1", 5.30
"256 239 1", 5.30
"2768 248 1", 5.30
"2800 14 1", 5.30
"1088 67 1", 5.40
"128 241 1", 5.40
"1440 206 1", 5.40
"2128 86 1", 5.40
"2560 149 1", 5.40
"3824 52 1", 5.40
"4448 43 1", 5.40
"560 67 1", 5.40
"1216 31 1", 5.50
"1392 288 1", 5.50
"1440 67 1", 5.50
"2272 53 1", 5.50
"4096 219 1", 5.50
"4416 18 1", 5.50
"576 259 1", 5.50
"1376 125 1", 5.60
"3280 16 1", 5.60
"4048 300 1", 5.80
"4624 52 1", 5.80
"80 137 1", 5.80
"1232 71 1", 5.90
"2304 250 1", 5.90
"2448 65 1", 5.90
"4592 103 1", 5.90
"112 215 1", 6.00
"2576 22 1", 6.00
"432 180 1", 6.00
"432 253 1", 6.00
"896 132 1", 6.00
"2304 137 1", 6.10
"1216 13 1", 6.20
"2880 300 1", 6.20
"4560 222 1", 6.30
"1776 251 1", 6.40
"80 103 1", 6.40
"848 239 1", 6.40
"112 100 1", 6.60
"48 128 1", 6.90
"112 201 1", 7.00
"848 14 1", 7.10
"80 222 1", 7.30
"2880 260 1", 7.40
"4176 164 1", 7.40
"4560 277 1", 7.40
"80 114 1", 7.40
"80 86 1", 7.40
"48 141 1", 7.70
"2784 279 1", 7.90
"2880 92 1", 7.90
"2784 105 1", 8.00
"2000 136 1", 8.10
"2224 138 1", 8.10
"2624 250 1", 8.10
"80 84 1", 8.50
"2080 102 1", 8.70
"2880 268 1", 8.70
"2080 151 1", 8.90
"224 122 1", 8.90
"16 268 1", 9.00
"224 92 1", 9.20
"2224 256 1", 9.30
"224 130 1", 9.60
"16 158 1", 10.00
"2624 102 1", 10.00
"4176 86 1", 10.10
"4176 90 1", 10.10
"16 222 1", 10.50
"816 124 1", 10.60
"16 226 1", 10.70
"16 185 1", 12.00
"16 212 1", 12.00
