"-m10 -p1 -n35921 -l14 -t", 7.10
"-m10 -p1 -n47638 -l8 -t", 7.10
"-m10 -p1 -n63697 -l13 -t", 7.10
"-m10 -p1 -n65063 -l4 -t", 7.10
"-m10 -p1 -n68446 -l8 -t", 7.10
"-m12 -p1 -n45424 -l10 -t", 7.10
"-m12 -p1 -n66996 -l6 -t", 7.10
"-m14 -p1 -n50594 -l13 -t", 7.10
"-m14 -p1 -n56846 -l8 -t", 7.10
"-m10 -p1 -n34196 -l13 -t", 7.20
"-m10 -p1 -n46023 -l15 -t", 7.20
"-m10 -p1 -n52499 -l9 -t", 7.20
"-m12 -p1 -n13402 -l14 -t", 7.20
"-m12 -p1 -n34758 -l6 -t", 7.20
"-m12 -p1 -n45624 -l14 -t", 7.20
"-m12 -p1 -n65375 -l4 -t", 7.20
"-m14 -p1 -n12094 -l10 -t", 7.20
"-m14 -p1 -n54112 -l8 -t", 7.20
"-m10 -p1 -n50516 -l15 -t", 7.30
"-m12 -p1 -n31070 -l8 -t", 7.30
"-m12 -p1 -n48569 -l12 -t", 7.30
"-m14 -p1 -n15112 -l14 -t", 7.30
"-m14 -p1 -n33668 -l11 -t", 7.30
"-m14 -p1 -n68196 -l16 -t", 7.30
"-m10 -p1 -n47404 -l4 -t", 7.40
"-m10 -p1 -n66222 -l15 -t", 7.40
"-m12 -p1 -n13863 -l7 -t", 7.40
"-m12 -p1 -n39866 -l16 -t", 7.40
"-m14 -p1 -n43908 -l15 -t", 7.40
"-m14 -p1 -n57055 -l15 -t", 7.40
"-m10 -p1 -n42299 -l5 -t", 7.50
"-m10 -p1 -n56642 -l7 -t", 7.50
"-m12 -p1 -n36758 -l16 -t", 7.50
"-m12 -p1 -n46447 -l8 -t", 7.50
"-m12 -p1 -n46995 -l15 -t", 7.50
"-m10 -p1 -n44587 -l16 -t", 7.60
"-m10 -p1 -n69268 -l6 -t", 7.60
"-m12 -p1 -n57401 -l13 -t", 7.60
"-m14 -p1 -n25874 -l6 -t", 7.60
"-m14 -p1 -n43908 -l16 -t", 7.60
"-m8 -p1 -n55012 -l7 -t", 7.60
"-m8 -p1 -n69863 -l15 -t", 7.60
"-m10 -p1 -n42498 -l12 -t", 7.70
"-m10 -p1 -n59748 -l11 -t", 7.70
"-m12 -p1 -n36539 -l15 -t", 7.70
"-m8 -p1 -n67930 -l12 -t", 7.70
"-m10 -p1 -n10209 -l13 -t", 7.80
"-m10 -p1 -n13047 -l9 -t", 7.80
"-m10 -p1 -n15759 -l11 -t", 7.80
"-m10 -p1 -n17862 -l4 -t", 7.80
"-m10 -p1 -n38151 -l10 -t", 7.80
"-m10 -p1 -n49121 -l15 -t", 7.80
"-m10 -p1 -n49277 -l16 -t", 7.80
"-m10 -p1 -n60975 -l11 -t", 7.80
